,UID,CardTier,Name,Team,Element,Element2,Element3,Element4,Position,Position5,Monster,Monster Type,Wound,Speed,Catch,Carry,Elusiveness,Tackle,PassBlock,RunBlock,Impact,Impact6,Special Attack Name,Special Attack Description,Special Attack Element,Special Attack Type,Special Attack Stat,Special Attack Stat Value,Special Attack Stat Value Type,Special Attack Trigger,Immunity Name,Immunity Element
817,UN2DB0877,2,Avrey Henne,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DB,Speedy Ghoul,Fast2,30,4,0.65,0.77,0.04,0.06,0.06,0.03,0.02,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
818,UN2DB0878,2,Theo Osiris-rhotamenti,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DB,Speedy Ghoul,Fast2,30,4,0.65,0.77,0.04,0.06,0.06,0.03,0.02,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
819,UN3RB0879,3,Einhard Maa-antef-ef,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,RB,Killer Lich,Med2,50,6,0.7,0.64,0.05,0.15,0.08,0.04,0.03,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
820,UN3OL0880,3,Dyfed Ei-amen-nef-neb-oui,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,OL,Great Mummy,Big4,60,6,0.55,0.04,0.02,0.07,0.14,0.1,0.07,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
821,UN3OL0881,3,Baldrick Saites,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,OL,Great Mummy,Big4,60,6,0.55,0.04,0.02,0.07,0.14,0.1,0.07,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
822,UN3OL0882,3,Taz Thema,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,OL,Great Mummy,Big4,60,6,0.55,0.04,0.02,0.07,0.14,0.1,0.07,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
823,UN3R0883,3,Burgess Thoth-mes,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,R,Speedy Ghoul,Fast2,40,5,0.75,0.79,0.05,0.09,0.08,0.04,0.03,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
824,UN3R0884,3,Eli Mera,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,R,Speedy Ghoul,Fast2,40,5,0.75,0.79,0.05,0.09,0.08,0.04,0.03,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
825,UN3S0885,3,Teig Atakheramen,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,S,Killer Lich,Med2,50,6,0.7,0.64,0.05,0.15,0.08,0.04,0.03,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
826,UN3S0886,3,Rutger Amenemant,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,S,Killer Lich,Med2,50,6,0.7,0.64,0.05,0.15,0.08,0.04,0.03,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
827,UN3DL0887,3,Lamond Set-auan,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DL,Great Mummy,Big4,60,6,0.55,0.04,0.02,0.07,0.14,0.1,0.07,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
828,UN3DL0888,3,Charles Sit-ka-mas,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DL,Great Mummy,Big4,60,6,0.55,0.04,0.02,0.07,0.14,0.1,0.07,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
829,UN3DL0889,3,Digits Amentotankhatra,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DL,Great Mummy,Big4,60,6,0.55,0.04,0.02,0.07,0.14,0.1,0.07,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
830,UN3DB0890,3,Blake Snefru,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DB,Speedy Ghoul,Fast2,40,5,0.75,0.79,0.05,0.09,0.08,0.04,0.03,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
831,UN3DB0891,3,Kirk Hondo,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DB,Speedy Ghoul,Fast2,40,5,0.75,0.79,0.05,0.09,0.08,0.04,0.03,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
832,UN1QB0892,1,Sling Sawbone,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,QB,Sling Sawbone,QB,20,3,0.2,0.25,0.04,0.02,0.01,0.01,0.02,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
833,UN4RB0898,4,Cadman Seb,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,RB,Killer Lich,Med2,60,7,0.8,0.66,0.06,0.18,0.1,0.05,0.04,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
834,UN4OL0899,4,Dennie Horus,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,OL,Great Mummy,Big2,70,7,0.65,0.06,0.03,0.1,0.16,0.11,0.08,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
835,UN4OL0900,4,Bonsai Radames,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,OL,Great Mummy,Med2,70,7,0.65,0.06,0.03,0.1,0.16,0.11,0.08,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
836,UN4OL0901,4,Ezrah Nahresi,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,OL,Great Mummy,Med2,70,7,0.65,0.06,0.03,0.1,0.16,0.11,0.08,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
837,UN4R0902,4,Darwin Abuskhau,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,R,Speedy Ghoul,Fast2,50,6,0.85,0.81,0.06,0.12,0.1,0.05,0.04,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
838,UN4R0903,4,Ceith Amenmer,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,R,Speedy Ghoul,Fast2,50,6,0.85,0.81,0.06,0.12,0.1,0.05,0.04,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
839,UN4S0904,4,Blain Sa-pi-nito,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,S,Killer Lich,Med2,60,7,0.8,0.66,0.06,0.18,0.1,0.05,0.04,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
840,UN4S0905,4,Barnett Ameni,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,S,Killer Lich,Med2,60,7,0.8,0.66,0.06,0.18,0.1,0.05,0.04,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
841,UN4DL0906,4,Jeckyl Quasshie,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DL,Great Mummy,Big2,70,7,0.65,0.06,0.03,0.1,0.16,0.11,0.08,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
842,UN4DL0907,4,Hide Meiri,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DL,Great Mummy,Med2,70,7,0.65,0.06,0.03,0.1,0.16,0.11,0.08,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
843,UN4DL0908,4,Bailoch Arnebaskenis,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DL,Great Mummy,Med2,70,7,0.65,0.06,0.03,0.1,0.16,0.11,0.08,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
844,UN4DB0909,4,Hugh Amran,Undead,Corruption,"The scent of the living have driven these Undead from their graves to steal life from their victims, once victory at a time! ","Corrupted claws: Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption Resistance: Immune to Corruption effects.,1,DB,Speedy Ghoul,Fast2,50,6,0.85,0.81,0.06,0.12,0.1,0.05,0.04,,Corrupted claws,"Melee attack draining strength, decreasing their Wounding by 2 when you block an enemy. ",Corruption,Debuff,Wound,0.02,Percentage,Blocking,Corruption Resistance,Corruption
